,label,height,weight,shape,appearance,salary,house,car,girlFriend,friend,education,emotion,behavior,cellphone,sick,brain,selfConfidence,interest,GPA,sexmate,responsibility
1772,loser,154,77,heavy,ugly,457,0,0,0,few,highschool,gloomy,passive,android,1,stupid,41,4,0.97,0,0
1773,winner,174,47,slim,handsome,1262,3,5,3,many,Doctor,optimism,positive,apple,0,smart,64,18,3.72,10,1
1774,loser,165,89,heavy,ugly,467,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,10,5,1.24,0,0
1775,loser,155,66,heavy,ugly,0,0,0,0,few,highschool,gloomy,passive,android,1,stupid,37,0,0.72,0,0
1776,winner,188,43,slim,handsome,2228,5,5,5,many,Doctor,optimism,positive,apple,0,smart,85,11,3.87,10,1
1777,winner,181,60,slim,handsome,5907,2,1,2,many,Master,optimism,positive,apple,0,smart,61,15,3.56,1,1
1778,loser,161,72,heavy,ugly,494,0,0,0,few,highschool,gloomy,passive,android,1,stupid,28,5,0.47,0,0
1779,winner,187,42,slim,handsome,4132,3,5,2,many,Master,optimism,positive,apple,0,smart,85,16,4.0,4,1
1780,loser,151,92,heavy,ugly,319,0,0,0,few,highschool,gloomy,passive,android,1,stupid,43,1,2.07,0,0
1781,winner,178,52,slim,handsome,3058,4,5,3,many,Doctor,optimism,positive,apple,0,smart,52,11,3.12,8,1
1782,loser,155,77,heavy,ugly,101,0,0,0,few,highschool,gloomy,passive,android,1,stupid,17,0,1.29,0,0
1783,winner,192,48,slim,handsome,4777,4,5,4,many,Doctor,optimism,positive,apple,0,smart,100,15,3.88,8,1
1784,winner,177,54,slim,handsome,4705,4,3,5,many,Doctor,optimism,positive,apple,0,smart,80,19,3.83,6,1
1785,loser,165,99,heavy,ugly,866,0,0,0,few,highschool,gloomy,passive,android,1,stupid,18,1,0.68,0,0
1786,winner,170,52,slim,handsome,1204,2,2,1,many,Master,optimism,positive,apple,0,smart,87,14,3.65,2,1
1787,loser,162,70,heavy,ugly,596,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,11,2,0.97,0,0
1788,winner,183,48,slim,handsome,9389,4,4,3,many,Doctor,optimism,positive,apple,0,smart,51,10,3.8,1,1
1789,winner,167,64,slim,handsome,8954,2,2,2,many,Master,optimism,positive,apple,0,smart,55,15,3.46,3,1
1790,winner,189,45,slim,handsome,5299,3,1,4,many,Master,optimism,positive,apple,0,smart,100,6,4.1,9,1
1791,winner,188,43,slim,handsome,4674,2,4,1,many,Master,optimism,positive,apple,0,smart,99,19,4.24,3,1
1792,loser,155,79,heavy,ugly,851,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,12,3,1.34,0,0
1793,loser,164,92,heavy,ugly,842,0,0,0,few,highschool,gloomy,passive,android,1,stupid,12,2,0.03,0,0
1794,winner,165,65,slim,handsome,8642,5,5,3,many,Doctor,optimism,positive,apple,0,smart,96,16,3.48,6,1
1795,winner,186,64,slim,handsome,7133,1,4,5,many,Master,optimism,positive,apple,0,smart,90,17,3.19,9,1
1796,winner,188,64,slim,handsome,5500,2,5,4,many,Doctor,optimism,positive,apple,0,smart,64,11,3.83,9,1
1797,winner,183,43,slim,handsome,3656,5,4,5,many,Doctor,optimism,positive,apple,0,smart,75,15,3.53,10,1
1798,winner,190,65,slim,handsome,2447,2,5,4,many,Doctor,optimism,positive,apple,0,smart,70,18,3.85,5,1
1799,winner,200,58,slim,handsome,9083,4,5,4,many,Doctor,optimism,positive,apple,0,smart,64,16,3.36,4,1
1800,loser,150,81,heavy,ugly,320,0,0,0,few,highschool,gloomy,passive,android,1,stupid,14,2,2.53,0,0
1801,loser,150,100,heavy,ugly,204,0,0,0,few,highschool,gloomy,passive,android,1,stupid,44,4,2.04,0,0
1802,loser,153,77,heavy,ugly,109,0,0,0,few,highschool,gloomy,passive,android,1,stupid,33,2,0.51,0,0
1803,loser,162,81,heavy,ugly,225,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,48,4,2.61,0,0
1804,loser,157,91,heavy,ugly,739,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,34,0,1.01,0,0
1805,loser,161,89,heavy,ugly,6,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,17,5,2.19,0,0
1806,winner,185,65,slim,handsome,9009,2,5,1,many,Master,optimism,positive,apple,0,smart,91,20,3.58,9,1
1807,winner,183,58,slim,handsome,8242,5,4,3,many,Doctor,optimism,positive,apple,0,smart,53,6,3.7,4,1
1808,winner,186,63,slim,handsome,7388,1,5,2,many,Doctor,optimism,positive,apple,0,smart,89,18,3.45,5,1
1809,loser,160,80,heavy,ugly,744,0,0,0,few,highschool,gloomy,passive,android,1,stupid,18,5,0.99,0,0
1810,loser,159,91,heavy,ugly,902,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,33,4,1.38,0,0
1811,loser,150,87,heavy,ugly,318,0,0,0,few,highschool,gloomy,passive,android,1,stupid,1,2,2.44,0,0
1812,loser,164,95,heavy,ugly,720,0,0,0,few,highschool,gloomy,passive,android,1,stupid,6,4,2.67,0,0
1813,loser,159,85,heavy,ugly,375,0,0,0,few,highschool,gloomy,passive,android,1,stupid,37,1,0.81,0,0
1814,loser,163,100,heavy,ugly,362,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,27,1,2.13,0,0
1815,loser,165,93,heavy,ugly,930,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,19,4,2.93,0,0
1816,loser,150,79,heavy,ugly,325,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,35,3,1.05,0,0
1817,loser,150,80,heavy,ugly,94,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,29,5,1.08,0,0
1818,winner,177,49,slim,handsome,6553,5,5,1,many,Doctor,optimism,positive,apple,0,smart,97,7,3.54,9,1
1819,winner,169,48,slim,handsome,9543,3,5,1,many,Doctor,optimism,positive,apple,0,smart,99,14,3.49,1,1
1820,winner,172,53,slim,handsome,4759,1,1,1,many,Master,optimism,positive,apple,0,smart,70,12,4.09,2,1
1821,loser,155,95,heavy,ugly,129,0,0,0,few,highschool,gloomy,passive,android,1,stupid,43,2,0.88,0,0
1822,winner,177,61,slim,handsome,9169,1,4,3,many,Doctor,optimism,positive,apple,0,smart,95,6,3.31,1,1
1823,winner,189,64,slim,handsome,6876,3,5,4,many,Doctor,optimism,positive,apple,0,smart,64,19,3.0,7,1
1824,loser,155,83,heavy,ugly,27,0,0,0,few,highschool,gloomy,passive,android,1,stupid,21,2,1.64,0,0
1825,loser,154,68,heavy,ugly,389,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,8,2,2.25,0,0
1826,loser,157,84,heavy,ugly,598,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,22,1,1.38,0,0
1827,loser,160,91,heavy,ugly,651,0,0,0,few,highschool,gloomy,passive,android,1,stupid,15,2,0.87,0,0
1828,winner,182,45,slim,handsome,4305,4,2,5,many,Doctor,optimism,positive,apple,0,smart,64,18,4.26,8,1
1829,winner,190,45,slim,handsome,5181,4,4,2,many,Doctor,optimism,positive,apple,0,smart,87,18,3.33,2,1
1830,winner,195,51,slim,handsome,3922,2,1,2,many,Doctor,optimism,positive,apple,0,smart,95,7,4.09,9,1
1831,winner,182,40,slim,handsome,5731,1,3,4,many,Doctor,optimism,positive,apple,0,smart,85,12,4.0,10,1
1832,loser,161,99,heavy,ugly,69,0,0,0,few,highschool,gloomy,passive,android,1,stupid,2,2,2.69,0,0
1833,winner,191,65,slim,handsome,7291,5,5,4,many,Master,optimism,positive,apple,0,smart,86,14,3.21,5,1
1834,loser,165,96,heavy,ugly,76,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,17,1,1.92,0,0
1835,winner,196,50,slim,handsome,1551,2,4,3,many,Doctor,optimism,positive,apple,0,smart,59,10,3.59,5,1
1836,winner,194,43,slim,handsome,2011,2,3,1,many,Doctor,optimism,positive,apple,0,smart,51,17,3.39,8,1
1837,winner,173,53,slim,handsome,9054,5,5,4,many,Master,optimism,positive,apple,0,smart,72,12,3.92,9,1
1838,winner,174,63,slim,handsome,1918,2,2,4,many,Master,optimism,positive,apple,0,smart,70,7,3.9,5,1
1839,loser,160,78,heavy,ugly,948,0,0,0,few,highschool,gloomy,passive,android,1,stupid,27,2,2.25,0,0
1840,loser,163,85,heavy,ugly,748,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,15,4,2.68,0,0
1841,winner,190,44,slim,handsome,4918,3,2,1,many,Doctor,optimism,positive,apple,0,smart,58,16,4.02,8,1
1842,winner,200,42,slim,handsome,4210,5,4,3,many,Master,optimism,positive,apple,0,smart,94,6,4.25,8,1
1843,loser,164,95,heavy,ugly,869,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,7,3,0.88,0,0
1844,winner,191,58,slim,handsome,2858,4,5,5,many,Master,optimism,positive,apple,0,smart,69,8,4.07,9,1
1845,winner,171,49,slim,handsome,1757,2,4,5,many,Doctor,optimism,positive,apple,0,smart,73,20,3.79,6,1
1846,winner,195,54,slim,handsome,7198,4,5,3,many,Master,optimism,positive,apple,0,smart,77,6,3.58,8,1
1847,winner,175,61,slim,handsome,4747,1,5,2,many,Doctor,optimism,positive,apple,0,smart,58,8,3.37,10,1
1848,winner,190,63,slim,handsome,4750,1,1,1,many,Master,optimism,positive,apple,0,smart,95,11,4.25,1,1
1849,loser,164,70,heavy,ugly,471,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,19,3,2.06,0,0
1850,winner,199,58,slim,handsome,1569,3,3,1,many,Master,optimism,positive,apple,0,smart,97,20,3.9,4,1
1851,loser,165,84,heavy,ugly,669,0,0,0,few,highschool,gloomy,passive,android,1,stupid,17,3,0.95,0,0
1852,loser,157,71,heavy,ugly,727,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,13,2,0.44,0,0
1853,winner,199,50,slim,handsome,5797,3,5,5,many,Doctor,optimism,positive,apple,0,smart,66,13,3.01,1,1
1854,winner,198,42,slim,handsome,8719,1,2,5,many,Master,optimism,positive,apple,0,smart,66,7,3.11,8,1
1855,loser,154,77,heavy,ugly,45,0,0,0,few,highschool,gloomy,passive,android,1,stupid,8,1,2.27,0,0
1856,winner,189,55,slim,handsome,3597,2,3,1,many,Doctor,optimism,positive,apple,0,smart,77,17,3.83,1,1
1857,winner,195,64,slim,handsome,7577,1,1,1,many,Doctor,optimism,positive,apple,0,smart,65,7,3.87,9,1
1858,winner,192,64,slim,handsome,4881,4,2,4,many,Master,optimism,positive,apple,0,smart,70,10,4.1,7,1
1859,loser,158,74,heavy,ugly,417,0,0,0,few,highschool,gloomy,passive,android,1,stupid,34,5,0.6,0,0
1860,winner,197,54,slim,handsome,4295,5,1,3,many,Master,optimism,positive,apple,0,smart,68,16,3.35,10,1
1861,loser,154,96,heavy,ugly,809,0,0,0,few,highschool,gloomy,passive,android,1,stupid,11,3,0.08,0,0
1862,loser,157,81,heavy,ugly,957,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,45,4,2.26,0,0
1863,winner,181,57,slim,handsome,7520,3,1,2,many,Master,optimism,positive,apple,0,smart,75,17,4.12,2,1
1864,loser,155,75,heavy,ugly,308,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,14,4,1.48,0,0
1865,loser,153,65,heavy,ugly,688,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,18,1,1.98,0,0
1866,winner,195,45,slim,handsome,6712,4,1,5,many,Doctor,optimism,positive,apple,0,smart,56,13,3.75,7,1
1867,loser,153,69,heavy,ugly,462,0,0,0,few,highschool,gloomy,passive,android,1,stupid,11,3,0.57,0,0
1868,loser,159,82,heavy,ugly,964,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,39,3,1.51,0,0
1869,winner,190,55,slim,handsome,5424,5,5,1,many,Master,optimism,positive,apple,0,smart,97,6,3.37,2,1
1870,winner,187,53,slim,handsome,4815,2,1,2,many,Doctor,optimism,positive,apple,0,smart,53,18,4.29,10,1
1871,winner,170,62,slim,handsome,7934,1,2,1,many,Doctor,optimism,positive,apple,0,smart,76,12,3.27,10,1
1872,loser,163,93,heavy,ugly,915,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,33,5,0.03,0,0
1873,winner,167,48,slim,handsome,7328,4,1,2,many,Doctor,optimism,positive,apple,0,smart,84,14,4.2,8,1
1874,loser,151,97,heavy,ugly,886,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,48,2,0.41,0,0
1875,loser,151,98,heavy,ugly,617,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,30,3,1.51,0,0
1876,winner,185,49,slim,handsome,9382,1,3,2,many,Master,optimism,positive,apple,0,smart,82,11,3.46,1,1
1877,winner,174,56,slim,handsome,4088,3,5,1,many,Master,optimism,positive,apple,0,smart,81,8,3.46,2,1
1878,winner,194,57,slim,handsome,2043,1,1,5,many,Master,optimism,positive,apple,0,smart,59,15,3.83,5,1
1879,winner,178,41,slim,handsome,1605,2,5,5,many,Master,optimism,positive,apple,0,smart,77,20,3.12,8,1
1880,loser,158,82,heavy,ugly,409,0,0,0,few,highschool,gloomy,passive,android,1,stupid,45,0,0.27,0,0
1881,loser,163,65,heavy,ugly,558,0,0,0,few,highschool,gloomy,passive,android,1,stupid,33,0,0.11,0,0
1882,loser,161,91,heavy,ugly,754,0,0,0,few,highschool,gloomy,passive,android,1,stupid,19,4,1.97,0,0
1883,winner,173,49,slim,handsome,1392,3,5,4,many,Master,optimism,positive,apple,0,smart,54,16,3.43,3,1
1884,winner,181,61,slim,handsome,9687,4,2,4,many,Doctor,optimism,positive,apple,0,smart,60,7,4.08,2,1
1885,loser,152,65,heavy,ugly,868,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,2,4,2.99,0,0
1886,winner,198,42,slim,handsome,4370,3,2,1,many,Master,optimism,positive,apple,0,smart,100,13,3.8,3,1
1887,winner,168,64,slim,handsome,5492,4,5,2,many,Master,optimism,positive,apple,0,smart,69,16,3.86,4,1
1888,loser,157,95,heavy,ugly,753,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,42,0,0.96,0,0
1889,winner,170,46,slim,handsome,6810,5,3,5,many,Doctor,optimism,positive,apple,0,smart,54,17,3.3,8,1
1890,winner,181,54,slim,handsome,2516,4,4,4,many,Doctor,optimism,positive,apple,0,smart,78,16,3.39,2,1
1891,loser,161,76,heavy,ugly,369,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,11,2,1.78,0,0
1892,loser,156,65,heavy,ugly,767,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,44,4,0.52,0,0
1893,winner,191,51,slim,handsome,4778,2,2,3,many,Master,optimism,positive,apple,0,smart,57,20,4.27,5,1
1894,loser,151,88,heavy,ugly,61,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,4,2,0.37,0,0
1895,loser,162,84,heavy,ugly,470,0,0,0,few,highschool,gloomy,passive,android,1,stupid,2,3,1.2,0,0
1896,loser,161,78,heavy,ugly,294,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,22,5,2.71,0,0
1897,loser,150,72,heavy,ugly,246,0,0,0,few,highschool,gloomy,passive,android,1,stupid,27,2,1.29,0,0
1898,winner,187,42,slim,handsome,9252,3,5,2,many,Master,optimism,positive,apple,0,smart,71,16,3.22,10,1
1899,winner,178,45,slim,handsome,4112,1,2,2,many,Doctor,optimism,positive,apple,0,smart,93,10,3.16,10,1
1900,loser,158,98,heavy,ugly,773,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,39,3,2.83,0,0
1901,winner,195,50,slim,handsome,1452,2,4,2,many,Master,optimism,positive,apple,0,smart,82,18,3.02,6,1
1902,winner,194,46,slim,handsome,5056,2,4,1,many,Doctor,optimism,positive,apple,0,smart,95,6,3.14,7,1
1903,winner,189,58,slim,handsome,9573,2,3,2,many,Doctor,optimism,positive,apple,0,smart,87,7,3.78,10,1
1904,loser,158,100,heavy,ugly,802,0,0,0,few,highschool,gloomy,passive,android,1,stupid,41,1,1.31,0,0
1905,winner,192,60,slim,handsome,9034,1,2,5,many,Master,optimism,positive,apple,0,smart,81,19,3.89,7,1
1906,loser,150,88,heavy,ugly,354,0,0,0,few,highschool,gloomy,passive,android,1,stupid,14,0,1.78,0,0
1907,loser,163,90,heavy,ugly,535,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,10,2,2.56,0,0
1908,loser,165,100,heavy,ugly,376,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,31,4,2.64,0,0
1909,winner,173,45,slim,handsome,3200,1,5,2,many,Doctor,optimism,positive,apple,0,smart,78,20,3.27,3,1
1910,loser,151,73,heavy,ugly,231,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,12,4,0.54,0,0
1911,winner,165,49,slim,handsome,8006,4,2,3,many,Doctor,optimism,positive,apple,0,smart,73,6,3.7,6,1
1912,winner,189,65,slim,handsome,9702,5,5,1,many,Doctor,optimism,positive,apple,0,smart,97,11,3.61,10,1
1913,loser,159,87,heavy,ugly,850,0,0,0,few,highschool,gloomy,passive,android,1,stupid,20,4,2.77,0,0
1914,winner,200,63,slim,handsome,4378,3,2,2,many,Master,optimism,positive,apple,0,smart,61,18,4.09,8,1
1915,winner,198,61,slim,handsome,7907,2,4,5,many,Master,optimism,positive,apple,0,smart,78,19,3.49,9,1
1916,loser,154,71,heavy,ugly,736,0,0,0,few,highschool,gloomy,passive,android,1,stupid,50,1,1.74,0,0
1917,winner,175,59,slim,handsome,3131,3,5,5,many,Master,optimism,positive,apple,0,smart,56,8,3.22,6,1
1918,loser,159,71,heavy,ugly,659,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,20,3,0.63,0,0
1919,winner,188,49,slim,handsome,3668,1,2,3,many,Master,optimism,positive,apple,0,smart,87,17,3.63,10,1
1920,loser,152,89,heavy,ugly,115,0,0,0,few,highschool,gloomy,passive,android,1,stupid,40,4,0.02,0,0
1921,winner,177,58,slim,handsome,6185,5,1,5,many,Master,optimism,positive,apple,0,smart,70,14,3.61,8,1
1922,loser,156,67,heavy,ugly,145,0,0,0,few,highschool,gloomy,passive,android,1,stupid,5,1,2.69,0,0
1923,winner,180,51,slim,handsome,6390,3,4,3,many,Master,optimism,positive,apple,0,smart,93,19,3.31,5,1
1924,loser,159,70,heavy,ugly,651,0,0,0,few,highschool,gloomy,passive,android,1,stupid,11,1,1.36,0,0
1925,winner,165,54,slim,handsome,2698,2,1,4,many,Doctor,optimism,positive,apple,0,smart,54,8,3.09,6,1
1926,winner,186,41,slim,handsome,5032,3,1,3,many,Master,optimism,positive,apple,0,smart,65,18,3.54,9,1
1927,loser,155,91,heavy,ugly,556,0,0,0,few,highschool,gloomy,passive,android,1,stupid,30,5,2.76,0,0
1928,loser,159,93,heavy,ugly,71,0,0,0,few,highschool,gloomy,passive,android,1,stupid,6,4,0.81,0,0
1929,winner,186,45,slim,handsome,3246,4,5,2,many,Master,optimism,positive,apple,0,smart,81,14,4.18,5,1
1930,loser,163,72,heavy,ugly,905,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,43,4,0.19,0,0
1931,winner,196,43,slim,handsome,6817,4,3,4,many,Master,optimism,positive,apple,0,smart,83,15,3.57,7,1
1932,loser,151,90,heavy,ugly,512,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,3,5,2.53,0,0
1933,loser,161,90,heavy,ugly,15,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,23,5,2.95,0,0
1934,winner,194,42,slim,handsome,8195,5,1,3,many,Master,optimism,positive,apple,0,smart,59,12,3.47,10,1
1935,loser,163,66,heavy,ugly,158,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,44,3,1.26,0,0
1936,loser,163,69,heavy,ugly,328,0,0,0,few,highschool,gloomy,passive,android,1,stupid,4,0,1.89,0,0
1937,winner,167,65,slim,handsome,2676,1,2,1,many,Master,optimism,positive,apple,0,smart,83,20,3.24,4,1
1938,loser,154,75,heavy,ugly,951,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,35,1,0.43,0,0
1939,loser,163,79,heavy,ugly,314,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,46,3,2.97,0,0
1940,loser,150,66,heavy,ugly,306,0,0,0,few,highschool,gloomy,passive,android,1,stupid,13,2,2.31,0,0
1941,loser,160,90,heavy,ugly,723,0,0,0,few,highschool,gloomy,passive,android,1,stupid,4,0,0.25,0,0
1942,winner,191,59,slim,handsome,7488,4,1,1,many,Doctor,optimism,positive,apple,0,smart,85,20,3.39,6,1
1943,winner,177,56,slim,handsome,9132,1,2,3,many,Doctor,optimism,positive,apple,0,smart,91,10,3.3,6,1
1944,winner,199,40,slim,handsome,5183,5,2,1,many,Doctor,optimism,positive,apple,0,smart,62,15,3.5,5,1
1945,loser,150,69,heavy,ugly,352,0,0,0,few,highschool,gloomy,passive,android,1,stupid,42,3,1.4,0,0
1946,loser,162,87,heavy,ugly,540,0,0,0,few,highschool,gloomy,passive,android,1,stupid,37,1,0.47,0,0
1947,winner,184,55,slim,handsome,7823,5,1,5,many,Doctor,optimism,positive,apple,0,smart,62,17,3.33,8,1
1948,loser,164,86,heavy,ugly,130,0,0,0,few,highschool,gloomy,passive,android,1,stupid,35,2,0.57,0,0
1949,winner,166,42,slim,handsome,7328,2,3,3,many,Doctor,optimism,positive,apple,0,smart,68,16,3.87,2,1
1950,winner,195,56,slim,handsome,7778,3,5,1,many,Doctor,optimism,positive,apple,0,smart,54,18,3.78,8,1
1951,winner,197,59,slim,handsome,3731,1,1,4,many,Doctor,optimism,positive,apple,0,smart,86,16,3.24,8,1
1952,loser,161,83,heavy,ugly,731,0,0,0,few,highschool,gloomy,passive,android,1,stupid,36,1,0.83,0,0
1953,loser,155,77,heavy,ugly,809,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,8,5,0.28,0,0
1954,loser,160,77,heavy,ugly,240,0,0,0,few,highschool,gloomy,passive,android,1,stupid,32,3,2.53,0,0
1955,loser,159,98,heavy,ugly,569,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,38,3,1.16,0,0
1956,winner,194,58,slim,handsome,2912,3,1,3,many,Doctor,optimism,positive,apple,0,smart,71,9,3.26,4,1
1957,winner,179,52,slim,handsome,1811,4,1,4,many,Master,optimism,positive,apple,0,smart,74,6,3.28,5,1
1958,loser,159,81,heavy,ugly,72,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,16,4,2.18,0,0
1959,loser,165,100,heavy,ugly,923,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,27,3,0.73,0,0
1960,loser,152,96,heavy,ugly,10,0,0,0,few,highschool,gloomy,passive,android,1,stupid,20,1,0.74,0,0
1961,loser,158,65,heavy,ugly,356,0,0,0,few,highschool,gloomy,passive,android,1,stupid,19,4,0.7,0,0
1962,loser,164,67,heavy,ugly,948,0,0,0,few,highschool,gloomy,passive,android,1,stupid,25,2,2.35,0,0
1963,loser,150,79,heavy,ugly,413,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,0,3,0.95,0,0
1964,loser,151,92,heavy,ugly,830,0,0,0,few,highschool,gloomy,passive,android,1,stupid,3,4,2.06,0,0
1965,loser,161,85,heavy,ugly,905,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,13,0,0.05,0,0
1966,loser,151,69,heavy,ugly,805,0,0,0,few,highschool,gloomy,passive,android,1,stupid,50,0,0.58,0,0
1967,winner,171,65,slim,handsome,7447,1,1,5,many,Master,optimism,positive,apple,0,smart,59,12,4.24,7,1
1968,winner,177,44,slim,handsome,1866,1,1,4,many,Doctor,optimism,positive,apple,0,smart,97,6,3.29,2,1
1969,winner,173,63,slim,handsome,3884,2,2,5,many,Master,optimism,positive,apple,0,smart,56,19,3.74,1,1
1970,loser,162,93,heavy,ugly,501,0,0,0,few,highschool,gloomy,passive,android,1,stupid,38,3,0.68,0,0
1971,loser,159,100,heavy,ugly,872,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,22,0,2.68,0,0
1972,winner,182,63,slim,handsome,4223,5,4,3,many,Doctor,optimism,positive,apple,0,smart,87,10,3.0,7,1
1973,winner,188,56,slim,handsome,8363,5,3,2,many,Doctor,optimism,positive,apple,0,smart,95,13,3.86,2,1
1974,winner,169,53,slim,handsome,1155,3,1,2,many,Doctor,optimism,positive,apple,0,smart,96,7,4.1,3,1
1975,winner,171,43,slim,handsome,3910,1,1,4,many,Doctor,optimism,positive,apple,0,smart,78,20,3.57,10,1
1976,loser,155,97,heavy,ugly,162,0,0,0,few,highschool,gloomy,passive,android,1,stupid,16,3,0.18,0,0
1977,winner,172,46,slim,handsome,3157,4,4,3,many,Master,optimism,positive,apple,0,smart,80,13,3.75,5,1
1978,winner,186,58,slim,handsome,3909,2,1,4,many,Master,optimism,positive,apple,0,smart,55,6,3.78,5,1
1979,winner,193,41,slim,handsome,5321,5,1,5,many,Master,optimism,positive,apple,0,smart,77,10,3.8,6,1
1980,loser,159,73,heavy,ugly,882,0,0,0,few,highschool,gloomy,passive,android,1,stupid,3,2,0.27,0,0
1981,winner,190,41,slim,handsome,6281,3,2,2,many,Master,optimism,positive,apple,0,smart,74,18,3.1,4,1
1982,winner,187,48,slim,handsome,7486,5,5,3,many,Master,optimism,positive,apple,0,smart,64,9,3.24,8,1
1983,loser,150,73,heavy,ugly,755,0,0,0,few,highschool,gloomy,passive,android,1,stupid,37,1,0.76,0,0
1984,winner,186,55,slim,handsome,6141,4,5,5,many,Doctor,optimism,positive,apple,0,smart,86,19,3.42,2,1
1985,winner,196,64,slim,handsome,1641,1,1,4,many,Doctor,optimism,positive,apple,0,smart,80,10,3.55,3,1
1986,winner,170,53,slim,handsome,3003,5,4,1,many,Doctor,optimism,positive,apple,0,smart,95,19,3.91,9,1
